framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,32768,0.006183680295944214,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,32768,0.04468480110168457,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,65536,0.0074096000194549564,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,65536,0.046536641120910646,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,131072,0.007604479789733887,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,131072,0.04567455768585205,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,262144,0.009681599736213683,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,262144,0.046012158393859866,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,524288,0.011916799545288086,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,524288,0.04597055912017822,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,1048576,0.01963871955871582,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,1048576,0.047023677825927736,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,2097152,0.03696640014648438,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,2097152,0.07038911819458007,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,4194304,0.04376224040985107,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,4194304,0.0705731201171875,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,8388608,0.05488736152648925,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,8388608,0.07060256004333496,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,16777216,0.0844035243988037,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,16777216,0.0972374439239502,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,33554432,0.15721728324890136,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,33554432,0.18104511260986328,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,67108864,0.2878639984130859,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,67108864,0.3308966445922851,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,134217728,0.5306361770629883,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,134217728,0.610076789855957,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,268435456,0.9625862121582032,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,268435456,1.1239305877685548,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,536870912,1.8516310119628905,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,536870912,2.1674153137207033,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,128,0.006650239825248719,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,128,0.051055040359497074,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,256,0.0069344002008438115,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,256,0.04452095985412598,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,512,0.006964799761772156,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,512,0.045333118438720704,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,1024,0.007046719789505005,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,1024,0.043911681175231934,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,2048,0.006638720035552978,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,2048,0.043549118041992185,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,4096,0.007041599750518798,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,4096,0.04332736015319824,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,8192,0.0070659202337265015,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,8192,0.04319392204284668,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,16384,0.0070700800418853765,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,16384,0.04361440181732178,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,32768,0.0070687997341156005,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,32768,0.04381184101104736,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,65536,0.007805439829826355,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,65536,0.043181757926940914,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,131072,0.0084060800075531,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,131072,0.04431392192840576,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,262144,0.017329920530319214,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,262144,0.04264895915985108,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,524288,0.02028991937637329,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,524288,0.043119039535522465,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,1048576,0.02898783922195435,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,1048576,0.04425248146057129,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,2097152,0.029433279037475585,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,2097152,0.08687359809875488,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,4194304,0.04260831832885742,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,4194304,0.084552001953125,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,8388608,0.06678048133850098,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,8388608,0.08474592208862305,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,16777216,0.12328672409057617,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,16777216,0.13658623695373534,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,33554432,0.1863203239440918,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,33554432,0.21199167251586912,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,67108864,0.35568607330322266,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,67108864,0.3988748931884766,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,134217728,0.6988735961914062,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,134217728,0.7815436553955079,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,268435456,1.3446981811523437,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,268435456,1.5109706115722656,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,536870912,2.5945086669921875,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,536870912,2.91395263671875,vllm_eager
